client_id,round_number,num_samples,train_or_test,accuracy,loss,server_time
f0001_41,0,414,test,0.0,4.132668972015381,0
f0009_06,0,378,test,0.0,4.115426063537598,0
f0045_12,0,328,test,0.0,4.12236213684082,0
f0074_07,0,78,test,0.0,4.119557857513428,0
f0079_06,0,262,test,0.037037037037037035,4.088200092315674,0
f0088_22,0,331,test,0.029411764705882353,4.1006340980529785,0
f0107_06,0,392,test,0.0,4.16256046295166,0
f0118_07,0,267,test,0.0,4.1331658363342285,0
f0136_18,0,354,test,0.05555555555555555,4.113166809082031,0
f0147_13,0,355,test,0.027777777777777776,4.115966320037842,0
f0185_23,0,395,test,0.025,4.090634346008301,0
f0208_05,0,414,test,0.0,4.123841285705566,0
f0213_49,0,179,test,0.0,4.149695873260498,0
f0255_48,0,419,test,0.023809523809523808,4.113389015197754,0
f0256_08,0,62,test,0.0,4.154787540435791,0
f0273_27,0,339,test,0.0,4.156678199768066,0
f0285_23,0,349,test,0.0,4.145790100097656,0
f0301_33,0,383,test,0.05128205128205128,4.105363845825195,0
f0306_35,0,228,test,0.0,4.135907173156738,0
f0319_32,0,321,test,0.0,4.147042274475098,0
f0353_18,0,284,test,0.034482758620689655,4.108661651611328,0
f0365_07,0,285,test,0.0,4.118907928466797,0
f0396_05,0,251,test,0.07692307692307693,4.106720447540283,0
f0413_09,0,3,test,0.0,4.071366786956787,0
f0423_04,0,276,test,0.0,4.146144866943359,0
f0457_13,0,262,test,0.0,4.139195442199707,0
f0477_46,0,392,test,0.05,4.11187219619751,0
f0482_06,0,362,test,0.05405405405405406,4.117070198059082,0
f0492_08,0,380,test,0.0,4.121314525604248,0
f0517_23,0,266,test,0.0,4.136106014251709,0
f0563_12,0,181,test,0.05263157894736842,4.076998710632324,0
f0564_43,0,292,test,0.0,4.125850200653076,0
f0569_42,0,297,test,0.0,4.129395961761475,0
f0583_26,0,221,test,0.08695652173913043,4.1251702308654785,0
f0588_19,0,379,test,0.0,4.104331016540527,0
f0615_00,0,376,test,0.0,4.145130157470703,0
f0636_12,0,270,test,0.037037037037037035,4.132978439331055,0
f0644_19,0,437,test,0.0,4.141810894012451,0
f0647_19,0,281,test,0.06896551724137931,4.120555400848389,0
f0693_40,0,299,test,0.0,4.125129222869873,0
f0734_39,0,361,test,0.02702702702702703,4.1221208572387695,0
f0743_31,0,426,test,0.023255813953488372,4.1210455894470215,0
f0747_24,0,373,test,0.02631578947368421,4.113821506500244,0
f0764_08,0,151,test,0.0,4.08004093170166,0
f0768_20,0,315,test,0.0,4.130796432495117,0
f0800_00,0,278,test,0.0,4.155556678771973,0
f0816_18,0,303,test,0.0967741935483871,4.099438190460205,0
f0820_47,0,307,test,0.03225806451612903,4.141001224517822,0
f0829_00,0,347,test,0.02857142857142857,4.125645637512207,0
f0854_12,0,375,test,0.0,4.140409469604492,0
f0908_25,0,266,test,0.0,4.114173412322998,0
f0911_02,0,56,test,0.0,4.103858470916748,0
f0929_23,0,354,test,0.027777777777777776,4.12711238861084,0
f0948_01,0,302,test,0.06451612903225806,4.124256610870361,0
f0951_29,0,396,test,0.0,4.134720802307129,0
f0976_41,0,250,test,0.0,4.153499126434326,0
f1002_33,0,194,test,0.0,4.105940341949463,0
f1035_22,0,353,test,0.027777777777777776,4.143405437469482,0
f1046_14,0,310,test,0.0,4.1645283699035645,0
f1077_48,0,239,test,0.0,4.137903690338135,0
f1087_32,0,288,test,0.0,4.131655216217041,0
f1110_03,0,77,test,0.0,4.146524906158447,0
f1116_09,0,349,test,0.0,4.144916534423828,0
f1120_05,0,401,test,0.0,4.147093296051025,0
f1125_41,0,344,test,0.0,4.118007659912109,0
f1167_31,0,163,test,0.0,4.182886123657227,0
f1208_33,0,221,test,0.0,4.134831428527832,0
f1218_35,0,273,test,0.0,4.137269496917725,0
f1226_13,0,332,test,0.0,4.097080707550049,0
f1238_43,0,374,test,0.0,4.135556221008301,0
f1248_28,0,181,test,0.0,4.135415554046631,0
f1313_04,0,235,test,0.0,4.124886989593506,0
f1345_41,0,349,test,0.0,4.127874374389648,0
f1350_18,0,352,test,0.0,4.122037410736084,0
f1391_35,0,395,test,0.0,4.154502868652344,0
f1430_10,0,281,test,0.0,4.144505023956299,0
f1438_26,0,263,test,0.0,4.152547836303711,0
f1451_24,0,247,test,0.0,4.144350528717041,0
f1461_46,0,230,test,0.043478260869565216,4.084005832672119,0
f1483_44,0,323,test,0.030303030303030304,4.136443614959717,0
f1487_45,0,38,test,0.0,4.153058052062988,0
f1502_33,0,114,test,0.0,4.12821626663208,0
f1506_35,0,153,test,0.0,4.133659839630127,0
f1513_07,0,119,test,0.0,4.105156421661377,0
f1536_05,0,179,test,0.0,4.111778736114502,0
f1545_40,0,143,test,0.0,4.110890865325928,0
f1575_36,0,62,test,0.0,4.11574125289917,0
f1608_37,0,167,test,0.0,4.139402389526367,0
f1613_27,0,173,test,0.0,4.121400833129883,0
f1621_46,0,103,test,0.0,4.101841449737549,0
f1646_33,0,108,test,0.0,4.10933256149292,0
f1665_00,0,120,test,0.0,4.123043060302734,0
f1688_24,0,108,test,0.0,4.154519557952881,0
f1724_42,0,160,test,0.0,4.145110607147217,0
f1726_01,0,40,test,0.0,4.180961608886719,0
f1729_47,0,170,test,0.0,4.121880054473877,0
f1740_04,0,171,test,0.0,4.116420745849609,0
f1750_06,0,49,test,0.0,4.110682487487793,0
f1764_25,0,145,test,0.0,4.132151126861572,0
f1811_11,0,140,test,0.0,4.089637279510498,0
f1819_37,0,69,test,0.0,4.089898586273193,0
f1850_16,0,124,test,0.0,4.141171455383301,0
f1859_39,0,108,test,0.0,4.092176914215088,0
f1867_44,0,140,test,0.0,4.095846652984619,0
f1895_37,0,175,test,0.0,4.123605728149414,0
f1909_43,0,140,test,0.0,4.1308369636535645,0
f1923_42,0,101,test,0.0,4.127453327178955,0
f1933_13,0,30,test,0.0,4.19476842880249,0
f1971_12,0,161,test,0.0,4.12711763381958,0
f1975_00,0,128,test,0.0,4.1533613204956055,0
f1978_04,0,165,test,0.0,4.1638569831848145,0
f2010_38,0,173,test,0.0,4.129846096038818,0
f2017_03,0,170,test,0.0,4.13459587097168,0
f2031_31,0,129,test,0.0,4.092970848083496,0
f2068_36,0,158,test,0.0,4.138333320617676,0
f2077_16,0,108,test,0.0,4.128908157348633,0
f2102_52,0,165,test,0.0,4.150204658508301,0
f2115_77,0,26,test,0.0,4.056934833526611,0
f2125_64,0,175,test,0.0,4.113711833953857,0
f2145_89,0,130,test,0.0,4.136167526245117,0
f2168_66,0,157,test,0.0,4.113292694091797,0
f2200_55,0,168,test,0.0,4.101958751678467,0
f2210_96,0,174,test,0.0,4.123483180999756,0
f2213_72,0,179,test,0.05555555555555555,4.129251480102539,0
f2236_83,0,154,test,0.0,4.120743274688721,0
f2240_80,0,13,test,0.0,4.026329040527344,0
f2243_87,0,158,test,0.0,4.106717109680176,0
f2295_67,0,146,test,0.06666666666666667,4.118659496307373,0
f2332_97,0,167,test,0.0,4.09813117980957,0
f2335_52,0,177,test,0.0,4.1526641845703125,0
f2376_57,0,180,test,0.0,4.114164352416992,0
f2390_87,0,158,test,0.0,4.105090141296387,0
f2391_85,0,151,test,0.0,4.122011661529541,0
f2417_81,0,173,test,0.0,4.142943859100342,0
f2426_87,0,151,test,0.0625,4.117832183837891,0
f2448_94,0,178,test,0.0,4.128146171569824,0
f2456_71,0,8,test,0.0,4.112180233001709,0
f2462_98,0,175,test,0.0,4.134632587432861,0
f2480_61,0,151,test,0.0,4.133280277252197,0
f2523_65,0,176,test,0.0,4.107641220092773,0
f2526_71,0,172,test,0.0,4.109586238861084,0
f2561_89,0,145,test,0.0,4.125637531280518,0
f2576_66,0,175,test,0.0,4.125186443328857,0
f2587_73,0,171,test,0.0,4.109482765197754,0
f3120_04,0,167,test,0.0,4.160973072052002,0
f3143_04,0,182,test,0.0,4.129347801208496,0
f3154_48,0,172,test,0.0,4.126455307006836,0
f3155_15,0,177,test,0.0,4.166426658630371,0
f3188_47,0,173,test,0.0,4.106778621673584,0
f3212_36,0,181,test,0.0,4.1321330070495605,0
f3219_49,0,179,test,0.05555555555555555,4.147499084472656,0
f3232_11,0,173,test,0.0,4.142617225646973,0
f3236_26,0,149,test,0.0,4.102602481842041,0
f3251_33,0,171,test,0.0,4.118047714233398,0
f3303_31,0,179,test,0.0,4.131938934326172,0
